"Trial.key","Frame.number","Evidence.for.stim.1","Evidence.for.stim.2"
55775,0,215,185
55776,0,214,186
55777,0,186,214
55778,0,213,187
55779,0,214,186
55780,0,215,185
55781,0,215,185
55782,0,214,186
55783,0,215,185
55784,0,216,184
55785,0,183,217
55786,0,183,217
55787,0,184,216
55788,0,216,184
55789,0,183,217
55790,0,217,183
55791,0,218,182
55792,0,218,182
55793,0,217,183
55794,0,218,182
55795,0,182,218
55796,0,217,183
55797,0,182,218
55798,0,218,182
55799,0,181,219
55800,0,181,219
55801,0,218,182
55802,0,218,182
55803,0,219,181
55804,0,220,180
55805,0,180,220
55806,0,219,181
55807,0,181,219
55808,0,182,218
55809,0,182,218
55810,0,183,217
55811,0,183,217
55812,0,184,216
55813,0,184,216
55814,0,215,185
55815,0,216,184
55816,0,184,216
55817,0,215,185
55818,0,215,185
55819,0,214,186
55820,0,186,214
55821,0,213,187
55822,0,187,213
55823,0,212,188
55824,0,212,188
55825,0,189,211
55826,0,211,189
55827,0,190,210
55828,0,210,190
55829,0,189,211
55830,0,211,189
55831,0,188,212
55832,0,188,212
55833,0,211,189
55834,0,189,211
55835,0,190,210
55836,0,190,210
55837,0,209,191
55838,0,209,191
55839,0,190,210
55840,0,210,190
55841,0,209,191
55842,0,191,209
55843,0,192,208
55844,0,204,196
55845,0,196,204
55846,0,203,197
55847,0,203,197
55848,0,196,204
55849,0,204,196
55850,0,203,197
55851,0,196,204
55852,0,205,195
55853,0,195,205
55854,0,204,196
55855,0,196,204
55856,0,203,197
55857,0,196,204
55858,0,195,205
55859,0,195,205
55860,0,194,206
55861,0,194,206
55862,0,195,205
55863,0,206,194
55864,0,207,193
55865,0,193,207
55866,0,192,208
55867,0,192,208
55868,0,193,207
55869,0,192,208
55870,0,192,208
55871,0,191,209
55872,0,191,209
55873,0,192,208
55874,0,192,208
55875,0,193,207
55876,0,193,207
55877,0,192,208
55878,0,191,209
55879,0,210,190
55880,0,210,190
55881,0,211,189
55882,0,211,189
55883,0,210,190
55884,0,190,210
55885,0,211,189
55886,0,211,189
55887,0,190,210
55888,0,189,211
55889,0,212,188
55890,0,212,188
55891,0,213,187
55892,0,187,213
55893,0,214,186
55894,0,186,214
55895,0,213,187
55896,0,187,213
55897,0,212,188
55898,0,188,212
55899,0,211,189
55900,0,212,188
55901,0,212,188
55902,0,211,189
55903,0,189,211
55904,0,210,190
55905,0,211,189
55906,0,189,211
55907,0,210,190
55908,0,190,210
55909,0,191,209
55910,0,191,209
55911,0,192,208
55912,0,192,208
55913,0,207,193
55914,0,193,207
55915,0,206,194
55916,0,206,194
55917,0,193,207
55918,0,193,207
55919,0,194,206
55920,0,194,206
55921,0,195,205
55922,0,195,205
55923,0,194,206
55924,0,206,194
55925,0,195,205
55926,0,194,206
55927,0,206,194
55928,0,205,195
55929,0,195,205
55930,0,196,204
55931,0,204,196
55932,0,197,203
55933,0,196,204
55934,0,204,196
55935,0,197,203
55936,0,203,197
55937,0,202,198
55938,0,198,202
55939,0,197,203
55940,0,196,204
55941,0,195,205
55942,0,194,206
55943,0,193,207
55944,0,192,208
55945,0,208,192
55946,0,193,207
55947,0,193,207
55948,0,194,206
55949,0,193,207
55950,0,207,193
55951,0,194,206
55952,0,207,193
55953,0,207,193
55954,0,194,206
55955,0,206,194
55956,0,195,205
55957,0,194,206
55958,0,193,207
55959,0,193,207
55960,0,206,194
55961,0,194,206
55962,0,195,205
55963,0,194,206
55964,0,206,194
55965,0,195,205
55966,0,195,205
55967,0,196,204
55968,0,205,195
55969,0,205,195
55970,0,196,204
55971,0,204,196
55972,0,197,203
55973,0,203,197
55974,0,204,196
55975,0,196,204
55976,0,203,197
55977,0,197,203
55978,0,204,196
55979,0,204,196
55980,0,203,197
55981,0,204,196
55982,0,205,195
55983,0,205,195
55984,0,194,206
55985,0,206,194
55986,0,205,195
55987,0,205,195
55988,0,194,206
55989,0,207,193
55990,0,208,192
55991,0,191,209
55992,0,191,209
55993,0,208,192
55994,0,209,191
55995,0,191,209
55996,0,192,208
55997,0,208,192
55998,0,193,207
55999,0,207,193
56000,0,194,206
56001,0,207,193
56002,0,193,207
56003,0,206,194
56004,0,194,206
56005,0,195,205
56006,0,194,206
56007,0,194,206
56008,0,205,195
56009,0,205,195
56010,0,204,196
56011,0,204,196
56012,0,197,203
56013,0,203,197
56014,0,198,202
56015,0,197,203
56016,0,197,203
56017,0,204,196
56018,0,196,204
56019,0,197,203
56020,0,197,203
56021,0,198,202
56022,0,197,203
56023,0,203,197
56024,0,204,196
56025,0,196,204
56026,0,203,197
56027,0,196,204
56028,0,204,196
56029,0,205,195
56030,0,195,205
56031,0,196,204
56032,0,205,195
56033,0,205,195
56034,0,206,194
56035,0,206,194
56036,0,193,207
56037,0,193,207
56038,0,208,192
56039,0,192,208
56040,0,193,207
56041,0,192,208
56042,0,208,192
56043,0,207,193
56044,0,193,207
56045,0,206,194
56046,0,193,207
56047,0,192,208
56048,0,191,209
56049,0,209,191
56050,0,208,192
56051,0,192,208
56052,0,191,209
56053,0,191,209
56054,0,192,208
56055,0,209,191
56056,0,191,209
56057,0,208,192
56058,0,209,191
56059,0,209,191
56060,0,192,208
56061,0,192,208
56062,0,193,207
56063,0,208,192
56064,0,208,192
56065,0,207,193
56066,0,193,207
56067,0,208,192
56068,0,208,192
56069,0,193,207
56070,0,192,208
56071,0,208,192
56072,0,193,207
56073,0,192,208
56074,0,209,191
56075,0,191,209
56076,0,192,208
56077,0,191,209
56078,0,209,191
56079,0,210,190
56080,0,190,210
56081,0,191,209
56082,0,209,191
56083,0,190,210
56084,0,185,215
56085,0,184,216
56086,0,184,216
56087,0,183,217
56088,0,216,184
56089,0,216,184
56090,0,184,216
56091,0,184,216
56092,0,183,217
56093,0,183,217
56094,0,216,184
56095,0,185,215
56096,0,215,185
56097,0,213,187
56098,0,213,187
56099,0,212,188
56100,0,211,189
56101,0,189,211
56102,0,210,190
56103,0,190,210
56104,0,191,209
56105,0,208,192
56106,0,191,209
56107,0,192,208
56108,0,192,208
56109,0,209,191
56110,0,192,208
56111,0,209,191
56112,0,191,209
56113,0,208,192
56114,0,192,208
56115,0,193,207
56116,0,193,207
56117,0,194,206
56118,0,194,206
56119,0,195,205
56120,0,205,195
56121,0,204,196
56122,0,204,196
56123,0,205,195
56124,0,194,206
56125,0,206,194
56126,0,195,205
56127,0,196,204
56128,0,195,205
56129,0,205,195
56130,0,206,194
56131,0,194,206
56132,0,193,207
56133,0,208,192
56134,0,208,192
56135,0,207,193
56136,0,207,193
56137,0,194,206
56138,0,207,193
56139,0,207,193
56140,0,206,194
56141,0,207,193
56142,0,207,193
56143,0,208,192
56144,0,191,209
56145,0,209,191
56146,0,208,192
56147,0,191,209
56148,0,209,191
56149,0,208,192
56150,0,192,208
56151,0,209,191
56152,0,209,191
56153,0,190,210
56154,0,190,210
56155,0,191,209
56156,0,209,191
56157,0,210,190
56158,0,189,211
56159,0,189,211
56160,0,210,190
56161,0,189,211
56162,0,211,189
56163,0,188,212
56164,0,212,188
56165,0,189,211
56166,0,189,211
56167,0,210,190
56168,0,211,189
56169,0,211,189
56170,0,190,210
56171,0,189,211
56172,0,211,189
56173,0,190,210
56174,0,210,190
56175,0,211,189
56176,0,211,189
56177,0,210,190
56178,0,190,210
56179,0,191,209
56180,0,191,209
56181,0,208,192
56182,0,192,208
56183,0,193,207
56184,0,194,206
56185,0,207,193
56186,0,207,193
56187,0,194,206
56188,0,207,193
56189,0,193,207
56190,0,208,192
56191,0,192,208
56192,0,193,207
56193,0,192,208
56194,0,208,192
56195,0,207,193
56196,0,207,193
56197,0,206,194
56198,0,193,207
56199,0,192,208
56200,0,192,208
56201,0,193,207
56202,0,193,207
56203,0,206,194
56204,0,194,206
56205,0,207,193
56206,0,207,193
56207,0,194,206
56208,0,207,193
56209,0,194,206
56210,0,193,207
56211,0,207,193
56212,0,206,194
56213,0,206,194
56214,0,205,195
56215,0,194,206
56216,0,206,194
56217,0,195,205
56218,0,205,195
56219,0,204,196
56220,0,204,196
56221,0,197,203
56222,0,196,204
56223,0,204,196
56224,0,195,205
56225,0,195,205
56226,0,194,206
56227,0,207,193
56228,0,208,192
56229,0,208,192
56230,0,193,207
56231,0,192,208
56232,0,208,192
56233,0,207,193
56234,0,207,193
56235,0,208,192
56236,0,192,208
56237,0,191,209
56238,0,191,209
56239,0,208,192
56240,0,208,192
56241,0,207,193
56242,0,193,207
56243,0,206,194
56244,0,206,194
56245,0,207,193
56246,0,193,207
56247,0,194,206
56248,0,206,194
56249,0,205,195
56250,0,205,195
56251,0,194,206
56252,0,206,194
56253,0,195,205
56254,0,195,205
56255,0,194,206
56256,0,207,193
56257,0,208,192
56258,0,208,192
56259,0,191,209
56260,0,209,191
56261,0,192,208
56262,0,207,193
56263,0,207,193
56264,0,194,206
56265,0,193,207
56266,0,193,207
56267,0,206,194
56268,0,206,194
56269,0,193,207
56270,0,208,192
56271,0,192,208
56272,0,209,191
56273,0,209,191
56274,0,208,192
56275,0,192,208
56276,0,209,191
56277,0,209,191
56278,0,208,192
56279,0,192,208
56280,0,191,209
56281,0,191,209
56282,0,208,192
56283,0,192,208
56284,0,191,209
56285,0,191,209
56286,0,208,192
56287,0,192,208
56288,0,209,191
56289,0,190,210
56290,0,191,209
56291,0,210,190
56292,0,210,190
56293,0,209,191
56294,0,191,209
56295,0,190,210
56296,0,210,190
56297,0,191,209
56298,0,209,191
56299,0,208,192
56300,0,208,192
56301,0,207,193
56302,0,193,207
56303,0,206,194
56304,0,194,206
56305,0,215,185
56306,0,186,214
56307,0,215,185
56308,0,185,215
56309,0,216,184
56310,0,184,216
56311,0,185,215
56312,0,187,213
56313,0,187,213
56314,0,187,213
56315,0,212,188
56316,0,187,213
56317,0,186,214
56318,0,215,185
56319,0,214,186
56320,0,214,186
56321,0,187,213
56322,0,214,186
56323,0,215,185
56324,0,216,184
56325,0,186,214
56326,0,215,185
56327,0,185,215
56328,0,184,216
56329,0,183,217
56330,0,182,218
56331,0,181,219
56332,0,220,180
56333,0,219,181
56334,0,181,219
56335,0,218,182
56336,0,217,183
56337,0,184,216
56338,0,183,217
56339,0,184,216
56340,0,186,214
56341,0,185,215
56342,0,184,216
56343,0,185,215
56344,0,185,215
56345,0,216,184
56346,0,216,184
56347,0,215,185
56348,0,214,186
56349,0,187,213
56350,0,212,188
56351,0,187,213
56352,0,214,186
56353,0,213,187
56354,0,188,212
56355,0,190,210
56356,0,189,211
56357,0,188,212
56358,0,186,214
56359,0,215,185
56360,0,185,215
56361,0,213,187
56362,0,212,188
56363,0,212,188
56364,0,212,188
56365,0,211,189
56366,0,209,191
56367,0,208,192
56368,0,192,208
56369,0,206,194
56370,0,205,195
56371,0,193,207
56372,0,192,208
56373,0,209,191
56374,0,189,211
56375,0,188,212
56376,0,213,187
56377,0,189,211
56378,0,190,210
56379,0,189,211
56380,0,190,210
56381,0,189,211
56382,0,186,214
56383,0,215,185
56384,0,214,186
56385,0,212,188
56386,0,212,188
56387,0,211,189
56388,0,189,211
56389,0,213,187
56390,0,212,188
56391,0,186,214
56392,0,213,187
56393,0,189,211
56394,0,212,188
56395,0,189,211
56396,0,212,188
56397,0,189,211
56398,0,212,188
56399,0,211,189
56400,0,208,192
56401,0,193,207
56402,0,209,191
56403,0,189,211
56404,0,212,188
56405,0,189,211
56406,0,209,191
56407,0,214,186
56408,0,185,215
56409,0,185,215
56410,0,186,214
56411,0,186,214
56412,0,213,187
56413,0,187,213
56414,0,188,212
56415,0,188,212
56416,0,189,211
56417,0,188,212
56418,0,212,188
56419,0,213,187
56420,0,186,214
56421,0,214,186
56422,0,213,187
56423,0,186,214
56424,0,215,185
56425,0,185,215
56426,0,214,186
56427,0,186,214
56428,0,187,213
56429,0,187,213
56430,0,188,212
56431,0,188,212
56432,0,211,189
56433,0,189,211
56434,0,210,190
56435,0,211,189
56436,0,189,211
56437,0,210,190
56438,0,189,211
56439,0,189,211
56440,0,188,212
56441,0,213,187
56442,0,213,187
56443,0,186,214
56444,0,185,215
56445,0,215,185
56446,0,186,214
56447,0,214,186
56448,0,215,185
56449,0,184,216
56450,0,184,216
56451,0,185,215
56452,0,215,185
56453,0,186,214
56454,0,214,186
56455,0,187,213
56456,0,187,213
56457,0,212,188
56458,0,213,187
56459,0,186,214
56460,0,186,214
56461,0,213,187
56462,0,186,214
56463,0,186,214
56464,0,213,187
56465,0,214,186
56466,0,185,215
56467,0,185,215
56468,0,186,214
56469,0,214,186
56470,0,187,213
56471,0,213,187
56472,0,188,212
56473,0,188,212
56474,0,187,213
56475,0,187,213
56476,0,188,212
56477,0,188,212
56478,0,189,211
56479,0,189,211
56480,0,190,210
56481,0,190,210
56482,0,209,191
56483,0,190,210
56484,0,210,190
56485,0,209,191
56486,0,209,191
56487,0,210,190
56488,0,190,210
56489,0,209,191
56490,0,209,191
56491,0,192,208
56492,0,208,192
56493,0,207,193
56494,0,193,207
56495,0,206,194
56496,0,194,206
56497,0,205,195
56498,0,205,195
56499,0,204,196
56500,0,196,204
56501,0,197,203
56502,0,196,204
56503,0,196,204
56504,0,195,205
56505,0,205,195
56506,0,194,206
56507,0,194,206
56508,0,195,205
56509,0,195,205
56510,0,196,204
56511,0,196,204
56512,0,197,203
56513,0,203,197
56514,0,198,202
56515,0,198,202
56516,0,197,203
56517,0,197,203
56518,0,198,202
56519,0,198,202
56520,0,201,199
56521,0,199,201
56522,0,199,201
56523,0,199,201
56524,0,201,199
56525,0,198,202
56526,0,203,197
56527,0,196,204
56528,0,196,204
56529,0,203,197
56530,0,204,196
56531,0,205,195
56532,0,205,195
56533,0,206,194
56534,0,206,194
56535,0,195,205
56536,0,205,195
56537,0,194,206
56538,0,206,194
56539,0,207,193
56540,0,207,193
56541,0,192,208
56542,0,208,192
56543,0,207,193
56544,0,208,192
56545,0,208,192
56546,0,209,191
56547,0,191,209
56548,0,192,208
56549,0,208,192
56550,0,191,209
56551,0,210,190
56552,0,210,190
56553,0,191,209
56554,0,191,209
56555,0,210,190
56556,0,190,210
56557,0,209,191
56558,0,209,191
56559,0,210,190
56560,0,190,210
56561,0,191,209
56562,0,191,209
56563,0,210,190
56564,0,210,190
56565,0,191,209
56566,0,191,209
56567,0,208,192
56568,0,208,192
56569,0,193,207
56570,0,192,208
56571,0,209,191
56572,0,209,191
56573,0,192,208
56574,0,208,192
56575,0,209,191
56576,0,190,210
56577,0,210,190
56578,0,209,191
56579,0,190,210
56580,0,190,210
56581,0,211,189
56582,0,189,211
56583,0,210,190
56584,0,190,210
56585,0,209,191
56586,0,191,209
56587,0,192,208
56588,0,208,192
56589,0,207,193
56590,0,207,193
56591,0,208,192
56592,0,191,209
56593,0,210,190
56594,0,190,210
56595,0,191,209
56596,0,191,209
56597,0,210,190
56598,0,189,211
56599,0,211,189
56600,0,210,190
56601,0,210,190
56602,0,191,209
56603,0,191,209
56604,0,192,208
56605,0,208,192
56606,0,207,193
56607,0,208,192
56608,0,209,191
56609,0,190,210
56610,0,190,210
56611,0,211,189
56612,0,212,188
56613,0,187,213
56614,0,213,187
56615,0,214,186
56616,0,214,186
56617,0,187,213
56618,0,213,187
56619,0,212,188
56620,0,187,213
56621,0,213,187
56622,0,212,188
56623,0,212,188
56624,0,189,211
56625,0,211,189
56626,0,190,210
56627,0,210,190
56628,0,211,189
56629,0,211,189
56630,0,190,210
56631,0,211,189
56632,0,212,188
56633,0,212,188
56634,0,189,211
56635,0,211,189
56636,0,210,190
56637,0,210,190
56638,0,191,209
56639,0,191,209
56640,0,192,208
56641,0,192,208
56642,0,193,207
56643,0,207,193
56644,0,206,194
56645,0,194,206
56646,0,195,205
56647,0,205,195
56648,0,206,194
56649,0,193,207
56650,0,193,207
56651,0,206,194
56652,0,194,206
56653,0,205,195
56654,0,206,194
56655,0,193,207
56656,0,193,207
56657,0,194,206
56658,0,194,206
56659,0,207,193
56660,0,193,207
56661,0,206,194
56662,0,194,206
56663,0,205,195
56664,0,205,195
56665,0,204,196
56666,0,196,204
56667,0,195,205
56668,0,205,195
56669,0,204,196
56670,0,196,204
56671,0,197,203
56672,0,197,203
56673,0,198,202
56674,0,203,197
56675,0,196,204
56676,0,204,196
56677,0,195,205
56678,0,195,205
56679,0,204,196
56680,0,204,196
56681,0,195,205
56682,0,205,195
56683,0,194,206
56684,0,194,206
56685,0,205,195
56686,0,206,194
56687,0,207,193
56688,0,193,207
56689,0,192,208
56690,0,209,191
56691,0,190,210
56692,0,190,210
56693,0,209,191
56694,0,191,209
56695,0,192,208
56696,0,208,192
56697,0,191,209
56698,0,191,209
56699,0,208,192
56700,0,192,208
56701,0,207,193
56702,0,192,208
56703,0,192,208
56704,0,193,207
56705,0,207,193
56706,0,208,192
56707,0,191,209
56708,0,209,191
56709,0,210,190
56710,0,210,190
56711,0,209,191
56712,0,191,209
56713,0,208,192
56714,0,192,208
56715,0,207,193
56716,0,192,208
56717,0,192,208
56718,0,207,193
56719,0,193,207
56720,0,192,208
56721,0,208,192
56722,0,207,193
56723,0,193,207
56724,0,194,206
56725,0,194,206
56726,0,205,195
56727,0,205,195
56728,0,206,194
56729,0,193,207
56730,0,207,193
56731,0,194,206
56732,0,194,206
56733,0,195,205
56734,0,205,195
56735,0,196,204
56736,0,196,204
56737,0,203,197
56738,0,197,203
56739,0,202,198
56740,0,197,203
56741,0,203,197
56742,0,202,198
56743,0,197,203
56744,0,197,203
56745,0,198,202
56746,0,197,203
56747,0,196,204
56748,0,204,196
56749,0,203,197
56750,0,203,197
56751,0,198,202
56752,0,203,197
56753,0,203,197
56754,0,198,202
56755,0,198,202
56756,0,203,197
56757,0,203,197
56758,0,202,198
56759,0,202,198
56760,0,203,197
56761,0,203,197
56762,0,202,198
56763,0,198,202
56764,0,197,203
56765,0,196,204
56766,0,195,205
56767,0,195,205
56768,0,196,204
56769,0,195,205
56770,0,194,206
56771,0,207,193
56772,0,193,207
56773,0,208,192
56774,0,208,192
56775,0,207,193
56776,0,208,192
56777,0,208,192
56778,0,207,193
56779,0,193,207
56780,0,206,194
56781,0,193,207
56782,0,207,193
56783,0,194,206
56784,0,194,206
56785,0,205,195
56786,0,205,195
56787,0,204,196
56788,0,195,205
56789,0,195,205
56790,0,204,196
56791,0,204,196
56792,0,203,197
56793,0,203,197
56794,0,202,198
56795,0,202,198
56796,0,199,201
56797,0,202,198
56798,0,202,198
56799,0,199,201
56800,0,202,198
56801,0,198,202
56802,0,203,197
56803,0,203,197
56804,0,202,198
56805,0,202,198
56806,0,201,199
56807,0,199,201
56808,0,202,198
56809,0,202,198
56810,0,199,201
56811,0,202,198
56812,0,197,203
56813,0,197,203
56814,0,198,202
56815,0,198,202
56816,0,199,201
56817,0,199,201
56818,0,199,201
56819,0,201,199
56820,0,199,201
56821,0,202,198
56822,0,202,198
56823,0,197,203
56824,0,203,197
56825,0,196,204
56826,0,196,204
56827,0,197,203
56828,0,203,197
56829,0,198,202
56830,0,198,202
56831,0,199,201
56832,0,201,199
56833,0,201,199
56834,0,202,198
56835,0,198,202
56836,0,203,197
56837,0,196,204
56838,0,204,196
56839,0,195,205
56840,0,205,195
56841,0,194,206
56842,0,206,194
56843,0,193,207
56844,0,207,193
56845,0,192,208
56846,0,208,192
56847,0,207,193
56848,0,192,208
56849,0,192,208
56850,0,207,193
56851,0,193,207
56852,0,194,206
56853,0,194,206
56854,0,195,205
56855,0,195,205
56856,0,196,204
56857,0,204,196
56858,0,203,197
56859,0,203,197
56860,0,202,198
56861,0,202,198
56862,0,199,201
56863,0,201,199
56864,0,201,199
56865,0,199,201
56866,0,198,202
56867,0,197,203
56868,0,196,204
56869,0,205,195
56870,0,205,195
56871,0,196,204
56872,0,195,205
56873,0,195,205
56874,0,204,196
56875,0,204,196
56876,0,197,203
56877,0,196,204
56878,0,195,205
56879,0,195,205
56880,0,194,206
56881,0,194,206
56882,0,207,193
56883,0,208,192
56884,0,209,191
56885,0,209,191
56886,0,192,208
56887,0,224,176
56888,0,225,175
56889,0,225,175
56890,0,176,224
56891,0,225,175
56892,0,226,174
56893,0,226,174
56894,0,227,173
56895,0,227,173
56896,0,172,228
56897,0,171,229
56898,0,171,229
56899,0,172,228
56900,0,171,229
56901,0,229,171
56902,0,228,172
56903,0,172,228
56904,0,227,173
56905,0,228,172
56906,0,229,171
56907,0,171,229
56908,0,172,228
56909,0,228,172
56910,0,227,173
56911,0,173,227
56912,0,226,174
56913,0,226,174
56914,0,173,227
56915,0,173,227
56916,0,228,172
56917,0,172,228
56918,0,173,227
56919,0,173,227
56920,0,228,172
56921,0,228,172
56922,0,173,227
56923,0,172,228
56924,0,229,171
56925,0,229,171
56926,0,228,172
56927,0,229,171
56928,0,229,171
56929,0,172,228
56930,0,172,228
56931,0,229,171
56932,0,229,171
56933,0,172,228
56934,0,228,172
56935,0,173,227
56936,0,228,172
56937,0,172,228
56938,0,173,227
56939,0,228,172
56940,0,172,228
56941,0,227,173
56942,0,227,173
56943,0,226,174
56944,0,226,174
56945,0,225,175
56946,0,225,175
56947,0,224,176
56948,0,175,225
56949,0,175,225
56950,0,224,176
56951,0,225,175
56952,0,174,226
56953,0,174,226
56954,0,175,225
56955,0,225,175
56956,0,174,226
56957,0,174,226
56958,0,227,173
56959,0,227,173
56960,0,226,174
56961,0,226,174
56962,0,225,175
56963,0,225,175
56964,0,226,174
56965,0,226,174
56966,0,175,225
56967,0,225,175
56968,0,224,176
56969,0,176,224
56970,0,177,223
56971,0,177,223
56972,0,178,222
56973,0,178,222
56974,0,179,221
56975,0,179,221
56976,0,220,180
56977,0,179,221
56978,0,179,221
56979,0,180,220
56980,0,220,180
56981,0,181,219
56982,0,220,180
56983,0,220,180
56984,0,181,219
56985,0,181,219
56986,0,180,220
56987,0,221,179
56988,0,179,221
56989,0,180,220
56990,0,221,179
56991,0,221,179
56992,0,220,180
56993,0,221,179
56994,0,178,222
56995,0,222,178
56996,0,221,179
56997,0,221,179
56998,0,180,220
56999,0,180,220
57000,0,221,179
57001,0,179,221
57002,0,220,180
57003,0,221,179
57004,0,221,179
57005,0,220,180
57006,0,220,180
57007,0,181,219
57008,0,181,219
57009,0,182,218
57010,0,219,181
57011,0,220,180
57012,0,220,180
57013,0,219,181
57014,0,181,219
57015,0,218,182
57016,0,218,182
57017,0,183,217
57018,0,217,183
57019,0,216,184
57020,0,216,184
57021,0,215,185
57022,0,215,185
57023,0,186,214
57024,0,214,186
57025,0,213,187
57026,0,213,187
57027,0,214,186
57028,0,186,214
57029,0,213,187
57030,0,213,187
57031,0,212,188
57032,0,188,212
57033,0,189,211
57034,0,189,211
57035,0,190,210
57036,0,211,189
57037,0,189,211
57038,0,188,212
57039,0,188,212
57040,0,189,211
57041,0,189,211
57042,0,210,190
57043,0,190,210
57044,0,209,191
57045,0,210,190
57046,0,190,210
57047,0,209,191
57048,0,191,209
57049,0,190,210
57050,0,210,190
57051,0,211,189
57052,0,189,211
57053,0,210,190
57054,0,190,210
57055,0,209,191
57056,0,209,191
57057,0,192,208
57058,0,208,192
57059,0,193,207
57060,0,193,207
57061,0,206,194
57062,0,207,193
57063,0,208,192
57064,0,191,209
57065,0,209,191
57066,0,210,190
57067,0,211,189
57068,0,189,211
57069,0,190,210
57070,0,190,210
57071,0,211,189
57072,0,188,212
57073,0,212,188
57074,0,187,213
57075,0,187,213
57076,0,212,188
57077,0,212,188
57078,0,187,213
57079,0,213,187
57080,0,186,214
57081,0,214,186
57082,0,187,213
57083,0,186,214
57084,0,186,214
57085,0,215,185
57086,0,215,185
57087,0,214,186
57088,0,185,215
57089,0,215,185
57090,0,214,186
57091,0,186,214
57092,0,215,185
57093,0,216,184
57094,0,183,217
57095,0,218,182
57096,0,182,218
57097,0,183,217
57098,0,183,217
57099,0,218,182
57100,0,182,218
57101,0,183,217
57102,0,183,217
57103,0,182,218
57104,0,182,218
57105,0,181,219
57106,0,181,219
57107,0,182,218
57108,0,182,218
57109,0,217,183
57110,0,183,217
57111,0,216,184
57112,0,216,184
57113,0,183,217
57114,0,182,218
57115,0,181,219
57116,0,219,181
57117,0,220,180
57118,0,180,220
57119,0,181,219
57120,0,181,219
57121,0,180,220
57122,0,220,180
57123,0,221,179
57124,0,221,179
57125,0,178,222
57126,0,178,222
57127,0,209,191
57128,0,210,190
57129,0,190,210
57130,0,209,191
57131,0,209,191
57132,0,208,192
57133,0,191,209
57134,0,191,209
57135,0,192,208
57136,0,192,208
57137,0,207,193
57138,0,192,208
57139,0,192,208
57140,0,207,193
57141,0,208,192
57142,0,208,192
57143,0,191,209
57144,0,191,209
57145,0,192,208
57146,0,192,208
57147,0,191,209
57148,0,191,209
57149,0,192,208
57150,0,208,192
57151,0,207,193
57152,0,208,192
57153,0,208,192
57154,0,207,193
57155,0,208,192
57156,0,209,191
57157,0,190,210
57158,0,190,210
57159,0,191,209
57160,0,191,209
57161,0,208,192
57162,0,191,209
57163,0,191,209
57164,0,208,192
57165,0,208,192
57166,0,193,207
57167,0,207,193
57168,0,208,192
57169,0,208,192
57170,0,207,193
57171,0,207,193
57172,0,192,208
57173,0,191,209
57174,0,209,191
57175,0,210,190
57176,0,210,190
57177,0,189,211
57178,0,211,189
57179,0,190,210
57180,0,190,210
57181,0,209,191
57182,0,209,191
57183,0,192,208
57184,0,192,208
57185,0,209,191
57186,0,190,210
57187,0,211,189
57188,0,211,189
57189,0,212,188
57190,0,188,212
57191,0,189,211
57192,0,189,211
57193,0,190,210
57194,0,189,211
57195,0,188,212
57196,0,213,187
57197,0,214,186
57198,0,186,214
57199,0,187,213
57200,0,213,187
57201,0,212,188
57202,0,212,188
57203,0,211,189
57204,0,211,189
57205,0,190,210
57206,0,210,190
57207,0,189,211
57208,0,189,211
57209,0,210,190
57210,0,190,210
57211,0,191,209
57212,0,191,209
57213,0,192,208
57214,0,209,191
57215,0,191,209
57216,0,192,208
57217,0,192,208
57218,0,209,191
57219,0,209,191
57220,0,192,208
57221,0,191,209
57222,0,209,191
57223,0,208,192
57224,0,208,192
57225,0,193,207
57226,0,193,207
57227,0,206,194
57228,0,194,206
57229,0,195,205
57230,0,195,205
57231,0,194,206
57232,0,194,206
57233,0,195,205
57234,0,206,194
57235,0,206,194
57236,0,205,195
57237,0,205,195
57238,0,196,204
57239,0,204,196
57240,0,203,197
57241,0,197,203
57242,0,202,198
57243,0,197,203
57244,0,196,204
57245,0,204,196
57246,0,197,203
57247,0,197,203
57248,0,202,198
57249,0,198,202
57250,0,197,203
57251,0,197,203
57252,0,198,202
57253,0,202,198
57254,0,197,203
57255,0,197,203
57256,0,202,198
57257,0,198,202
57258,0,199,201
57259,0,198,202
57260,0,203,197
57261,0,204,196
57262,0,204,196
57263,0,197,203
57264,0,197,203
57265,0,202,198
57266,0,198,202
57267,0,197,203
57268,0,196,204
57269,0,195,205
57270,0,195,205
57271,0,204,196
57272,0,196,204
57273,0,197,203
57274,0,197,203
57275,0,202,198
57276,0,202,198
57277,0,203,197
57278,0,197,203
57279,0,198,202
57280,0,198,202
57281,0,197,203
57282,0,203,197
57283,0,198,202
57284,0,198,202
57285,0,199,201
57286,0,202,198
57287,0,202,198
57288,0,197,203
57289,0,204,196
57290,0,205,195
57291,0,205,195
57292,0,204,196
57293,0,195,205
57294,0,194,206
57295,0,206,194
57296,0,205,195
57297,0,206,194
57298,0,193,207
57299,0,208,192
57300,0,208,192
57301,0,209,191
57302,0,190,210
57303,0,210,190
57304,0,209,191
57305,0,191,209
57306,0,192,208
57307,0,209,191
57308,0,209,191
57309,0,210,190
57310,0,190,210
57311,0,209,191
57312,0,210,190
57313,0,190,210
57314,0,209,191
57315,0,190,210
57316,0,211,189
57317,0,189,211
57318,0,210,190
57319,0,211,189
57320,0,188,212
57321,0,213,187
57322,0,187,213
57323,0,212,188
57324,0,212,188
57325,0,189,211
